Subject,Running,Correct_Response,Trigger,List1,List1.Sample,Prime,Target,Target2.ACC,Target2.RT
8,List2,6,156,56,110,hunger,heath,1,490
8,List2,6,157,57,14,pollen,mist,1,556
8,List2,6,158,58,85,vanish,rapt,1,549
8,List2,6,165,65,37,weakness,help,1,434
8,List2,6,166,66,90,greatly,chief,1,526
8,List2,6,167,67,25,illness,strong,1,478
8,List2,6,168,68,42,calmness,deaf,1,563
8,List2,6,169,69,144,deathlike,dead,1,571
8,List2,6,170,70,10,waiflike,sick,1,699
8,List2,6,171,71,160,highly,worth,1,479
8,List2,6,172,72,133,stainless,thank,1,529
8,List2,6,173,73,129,warlike,tooth,1,439
8,List2,6,183,83,104,drawer,tract,1,498
8,List2,6,184,84,55,greenish,sculpt,1,742
8,List2,6,185,85,114,bookish,self,1,452
8,List2,6,186,86,26,drunken,fresh,1,503
8,List2,6,187,87,177,foolish,debt,1,491
8,List2,6,188,88,121,freakish,pray,1,518
8,List2,6,189,89,150,flaxen,profess,1,821
8,List2,6,190,90,31,hunter,soft,1,624
8,List2,6,191,91,195,sailor,fast,1,551
8,List1,5,245,101,11,amplifier,amplif,1,708
8,List1,5,245,102,57,amusing,amus,1,558
8,List1,5,245,103,36,apprising,appris,1,754
8,List1,5,245,104,40,arising,aris,1,739
8,List1,5,245,105,14,blaming,blam,1,788
8,List1,5,245,106,182,candify,cand,1,637
8,List1,5,245,107,192,capturing,captur,1,647
8,List1,5,245,108,45,certify,cert,1,692
8,List1,5,245,109,146,clarify,clar,1,532
8,List1,5,245,110,123,clumsier,clums,1,551
8,List1,5,245,111,101,comelier,comel,1,529
8,List1,5,245,112,43,comparing,compar,1,635
8,List1,5,245,113,70,competing,compet,1,681
8,List1,5,245,114,170,conditory,condit,1,601
8,List1,5,245,115,105,crating,crat,1,554
8,List1,5,245,116,159,culpatory,culpat,1,671
8,List1,5,245,117,130,dandify,dand,1,688
8,List1,5,245,118,140,dilatory,dilat,1,635
8,List1,5,245,119,53,dinkier,dink,0,486
8,List1,5,245,120,64,dizzier,dizz,1,553
8,List1,5,245,121,165,droning,dron,1,889
8,List1,5,245,122,181,emptier,empt,1,621
8,List1,5,245,123,86,emulatory,emulat,1,733
8,List1,5,245,124,38,emulsify,emuls,1,618
8,List1,5,245,125,197,felicify,felic,1,657
8,List1,5,245,126,179,flimsier,flims,1,700
8,List1,5,245,127,198,forcing,forc,0,552
8,List1,5,245,128,120,forging,forg,1,606
8,List1,5,245,129,98,fumify,fum,1,641
8,List1,5,245,130,67,hortatory,hortat,1,561
8,List1,5,245,131,77,lonelier,lonel,1,692
8,List1,5,245,132,76,monitory,monit,1,723
8,List1,5,245,133,148,nippier,nipp,1,725
8,List1,5,245,134,2,nuttier,nutt,1,105
8,List1,5,245,135,91,peskier,pesk,0,535
8,List1,5,245,136,111,punitory,punit,1,620
8,List1,5,245,137,121,purifier,purif,1,694
8,List1,5,245,138,151,ropier,rop,1,1213
8,List1,5,245,139,62,stratify,strat,1,728
8,List1,5,245,140,143,terrify,terr,1,523
8,List1,5,245,141,52,territory,territ,1,622
8,List1,5,245,142,15,garaging,garag,1,772
8,List1,5,245,143,193,gliding,glid,1,991
8,List1,5,245,144,56,gouging,goug,1,638
8,List1,5,245,145,173,grating,grat,1,826
8,List1,5,245,146,103,hiking,hik,1,650
8,List1,5,245,147,157,impeding,imped,1,790
8,List1,5,245,148,65,lopping,lopp,1,609
8,List1,5,245,149,134,merging,merg,1,473
8,List1,5,245,150,132,parading,parad,1,633
8,List1,5,246,151,135,barmen,barm,1,689
8,List1,5,246,152,59,brazen,braz,1,567
8,List1,5,246,153,93,broken,brok,1,712
8,List1,5,246,154,49,fifteen,fifte,1,645
8,List1,5,246,155,3,gotten,gott,1,730
8,List1,5,246,156,19,happen,happ,1,654
8,List1,5,246,157,75,kitchen,kitch,0,779
8,List1,5,246,158,9,stolen,stol,1,571
8,List1,5,246,159,60,worsen,wors,1,567
8,List1,5,246,160,21,writhen,writh,1,614
8,List1,5,246,161,115,blemish,blem,1,708
8,List1,5,246,162,195,furbish,furb,1,744
8,List1,5,246,163,30,skirmish,skirm,1,768
8,List1,5,246,164,44,angrily,angri,1,923
8,List1,5,246,165,68,bimonthly,bimonth,1,682
8,List1,5,246,166,94,colly,col,1,800
8,List1,5,246,167,41,dishevely,disheve,1,714
8,List1,5,246,168,177,equably,equab,1,579
8,List1,5,246,169,150,glibly,glib,1,789
8,List1,5,246,170,118,humbly,humb,1,733
8,List1,5,246,171,20,rally,ral,1,726
8,List1,5,246,172,95,spindly,spind,1,904
8,List1,5,246,173,136,suitably,suitab,1,610
8,List1,5,246,174,147,treacly,treac,1,500
8,List1,5,246,175,156,trembly,tremb,1,990
8,List1,5,246,176,114,variably,variab,1,732
8,List1,5,246,177,29,baroness,baro,1,736
8,List1,5,246,178,92,deaconess,deaco,1,935
8,List1,5,246,179,97,guinness,guin,1,617
8,List1,5,246,180,109,haziness,hazi,1,747
8,List1,5,246,181,8,accusor,accus,1,667
8,List1,5,246,182,194,advisor,advis,1,624
8,List1,5,246,183,162,alluminor,allumin,1,832
8,List1,5,246,184,17,author,auth,1,981
8,List1,5,246,185,152,aviator,aviat,1,774
8,List1,5,246,186,99,censor,cens,1,832
8,List1,5,246,187,27,cursor,curs,1,647
8,List1,5,246,188,139,devisor,devis,1,1059
8,List1,5,246,189,66,emperor,emper,1,641
8,List1,5,246,190,178,guarantor,guarant,1,596
8,List1,5,246,191,51,literator,literat,1,629
8,List1,5,246,192,155,paritor,parit,1,567
8,List1,5,246,193,85,recaptor,recapt,1,757
8,List1,5,246,194,196,redactor,redact,1,720
8,List1,5,246,195,122,tremor,trem,1,518
8,List1,5,246,196,133,vector,vect,1,833
8,List1,5,246,197,104,terribly,terrib,1,634
8,List1,5,246,198,169,tolerably,tolerab,1,530
8,List1,5,246,199,187,volubly,volub,1,814
8,List1,5,246,200,131,wiggly,wigg,1,624
8,List2,5,245,101,152,cavalier,caval,1,1084
8,List2,5,245,102,95,brigadier,brigad,1,671
8,List2,5,245,103,73,chevalier,cheval,1,570
8,List2,5,245,104,141,chandelier,chandel,1,506
8,List2,5,245,105,187,adulatory,adulat,1,613
8,List2,5,245,106,33,amatory,amat,1,505
8,List2,5,245,107,98,arbory,arb,1,680
8,List2,5,245,108,194,curatory,curat,1,479
8,List2,5,245,109,22,dormitory,dormit,1,614
8,List2,5,245,110,176,olfactory,olfact,1,691
8,List2,5,245,111,155,territory,territ,1,677
8,List2,5,245,112,30,domineer,domin,1,536
8,List2,5,245,113,60,mutineer,mutin,1,663
8,List2,5,245,114,87,celestify,celest,1,1053
8,List2,5,245,115,20,corporify,corpor,1,638
8,List2,5,245,116,164,daintify,daint,1,544
8,List2,5,245,117,140,dandify,dand,1,634
8,List2,5,245,118,12,fructify,fruct,1,547
8,List2,5,245,119,106,sensify,sens,1,586
8,List2,5,245,120,157,veneer,ven,1,574
8,List2,5,245,121,191,reindeer,reind,1,590
8,List2,5,245,122,75,carbineer,carbin,1,579
8,List2,5,245,123,68,donatory,donat,1,521
8,List2,5,245,124,7,excretory,excret,1,515
8,List2,5,245,125,40,gustatory,gustat,1,866
8,List2,5,245,126,80,monitory,monit,1,564
8,List2,5,245,127,132,purgatory,purgat,1,688
8,List2,5,245,128,162,rectory,rect,1,640
8,List2,5,245,129,88,refectory,refect,0,606
8,List2,5,245,130,29,revisory,revis,1,695
8,List2,5,245,131,53,senatory,senat,1,909
8,List2,5,245,132,78,signatory,signat,1,580
8,List2,5,245,133,66,alkalify,alkal,1,489
8,List2,5,245,134,119,calcify,calc,1,765
8,List2,5,245,135,4,calorify,calor,1,602
8,List2,5,245,136,45,capacify,capac,1,651
8,List2,5,245,137,51,diabolify,diabol,1,573
8,List2,5,245,138,135,horrify,horr,1,561
8,List2,5,245,139,3,modify,mod,0,649
8,List2,5,245,140,74,prettify,prett,1,506
8,List2,5,245,141,89,stratify,strat,1,622
8,List2,5,245,142,91,terrify,terr,1,831
8,List2,5,245,143,19,damnatory,damnat,1,653
8,List2,5,245,144,6,piscatory,piscat,1,538
8,List2,5,245,145,100,darling,dar,1,816
8,List2,5,245,146,32,sibling,sib,1,784
8,List2,5,245,147,174,wisdom,wis,1,594
8,List2,5,245,148,61,offertory,offert,1,551
8,List2,5,245,149,5,crematory,cremat,1,666
8,List2,5,245,150,137,carnify,carn,1,530
8,List2,5,246,151,178,eternish,etern,1,635
8,List2,5,246,152,71,guinness,guin,1,593
8,List2,5,246,153,182,simply,simp,1,492
8,List2,5,246,154,69,brambly,bramb,1,641
8,List2,5,246,155,72,grizzly,grizz,1,562
8,List2,5,246,156,86,sprightly,spright,0,493
8,List2,5,246,157,139,brinish,brin,1,649
8,List2,5,246,158,123,flemish,flem,1,622
8,List2,5,246,159,180,skirmish,skirm,1,844
8,List2,5,246,160,21,varnish,varn,1,702
8,List2,5,246,161,134,aspirator,aspirat,1,585
8,List2,5,246,162,149,aviator,aviat,1,557
8,List2,5,246,163,142,bachelor,bachel,1,506
8,List2,5,246,164,2,corridor,corrid,1,545
8,List2,5,246,165,179,creator,creat,1,476
8,List2,5,246,166,24,realtor,realt,1,526
8,List2,5,246,167,193,broiden,broid,1,519
8,List2,5,246,168,184,burden,burd,1,572
8,List2,5,246,169,111,spearmen,spearm,1,1331
8,List2,5,246,170,165,spoken,spok,1,536
8,List2,5,246,171,13,stamen,stam,1,524
8,List2,5,246,172,167,trouser,trous,1,592
8,List2,5,246,173,199,smoulder,smould,0,552
8,List2,5,246,174,39,spinster,spinst,1,658
8,List2,5,246,175,189,tamper,tamp,1,670
8,List2,5,246,176,46,thunder,thund,1,700
8,List2,5,246,177,116,monger,mong,1,660
8,List2,5,246,178,183,pamper,pamp,1,500
8,List2,5,246,179,77,semester,semest,1,675
8,List2,5,246,180,67,hamper,hamp,1,672
8,List2,5,246,181,27,jasper,jasp,1,783
8,List2,5,246,182,148,dander,dand,1,700
8,List2,5,246,183,96,cluster,clust,1,647
8,List2,5,246,184,190,clyster,clyst,1,446
8,List2,5,246,185,159,betroth,betro,1,519
8,List2,5,246,186,65,birth,bir,1,409
8,List2,5,246,187,83,belly,bel,1,500
8,List2,5,246,188,200,comply,comp,1,584
8,List2,5,246,189,175,purply,purp,1,619
8,List2,5,246,190,185,spindly,spind,1,485
8,List2,5,246,191,16,sprawly,spraw,1,916
8,List2,5,246,192,173,brackish,brack,1,642
8,List2,5,246,193,36,snakish,snak,1,642
8,List2,5,246,194,130,condor,cond,1,680
8,List2,5,246,195,48,curator,curat,1,476
8,List2,5,246,196,171,harbor,harb,1,657
8,List2,5,246,197,58,mirror,mirr,1,614
8,List2,5,246,198,188,lichen,lich,1,678
8,List2,5,246,199,1,women,wom,1,641
8,List2,5,246,200,92,tinder,tind,1,543
9,List1,6,1,1,34,breadth,bread,1,475
9,List1,6,2,2,113,hearth,hear,0,717
9,List1,6,3,3,188,youth,you,1,647
9,List1,6,8,8,6,career,car,1,395
9,List1,6,9,9,129,ratify,rat,1,673
9,List1,6,10,10,59,factory,fact,0,744
9,List1,6,11,11,74,pillory,pill,1,700
9,List1,6,15,15,125,seedling,seed,1,488
9,List1,6,16,16,47,warmth,warm,1,605
9,List1,6,17,17,194,fourth,four,1,401
9,List1,6,18,18,14,boyhood,boy,0,853
9,List1,6,19,19,117,eleventh,eleven,1,502
9,List1,6,20,20,23,sixth,six,1,456
9,List1,6,21,21,178,duckling,duck,1,501
9,List1,6,22,22,159,stardom,star,1,456
9,List1,6,23,23,155,manhood,man,1,487
9,List1,6,33,33,174,cashier,cash,1,644
9,List1,6,34,34,54,solidify,solid,1,551
9,List1,6,35,35,119,fortify,fort,1,478
9,List1,6,36,36,124,profiteer,profit,1,712
9,List1,6,37,37,86,directory,direct,1,695
9,List1,6,38,38,21,armory,arm,1,551
9,List1,6,39,39,81,acidify,acid,1,550
9,List1,6,40,40,77,frontier,front,1,661
9,List1,6,41,41,137,humidify,humid,1,435
9,List1,6,51,51,153,witness,wit,1,614
9,List1,6,53,53,44,listen,list,1,685
9,List1,6,54,54,63,pastor,past,1,561
9,List1,6,55,55,2,banish,ban,1,482
9,List1,6,56,56,143,heathen,heath,1,516
9,List1,6,57,57,103,mister,mist,1,627
9,List1,6,58,58,163,raptor,rapt,0,658
9,List1,6,65,65,189,helpless,help,1,527
9,List1,6,66,66,127,chiefly,chief,1,521
9,List1,6,67,67,31,strongly,strong,1,658
9,List1,6,68,68,150,deafness,deaf,0,687
9,List1,6,69,69,142,deadly,dead,1,636
9,List1,6,70,70,55,sickness,sick,1,648
9,List1,6,71,71,121,worthless,worth,1,415
9,List1,6,72,72,40,thankless,thank,1,548
9,List1,6,73,73,156,toothless,tooth,1,663
9,List1,6,83,83,37,tractor,tract,0,691
9,List1,6,84,84,16,sculptor,sculpt,1,646
9,List1,6,85,85,184,selfish,self,1,615
9,List1,6,86,86,114,freshen,fresh,1,470
9,List1,6,87,87,48,debtor,debt,1,533
9,List1,6,88,88,32,prayer,pray,1,714
9,List1,6,89,89,33,professor,profess,0,586
9,List1,6,90,90,115,soften,soft,1,606
9,List1,6,91,91,22,fasten,fast,1,544
9,List1,6,104,4,87,breadth,kind,1,711
9,List1,6,105,5,182,hearth,dump,1,790
9,List1,6,106,6,134,youth,ran,1,546
9,List1,6,107,7,111,pillory,dear,1,725
9,List1,6,112,12,75,career,hick,1,700
9,List1,6,113,13,118,ratify,audit,1,790
9,List1,6,114,14,133,factory,test,1,458
9,List1,6,124,24,65,seedling,bore,1,666
9,List1,6,125,25,135,warmth,ten,1,531
9,List1,6,126,26,10,fourth,free,1,485
9,List1,6,127,27,160,boyhood,king,1,513
9,List1,6,128,28,116,eleventh,sap,1,422
9,List1,6,129,29,69,sixth,earth,1,587
9,List1,6,130,30,123,duckling,grow,1,448
9,List1,6,131,31,180,stardom,serf,1,757
9,List1,6,132,32,102,manhood,heal,1,707
9,List1,6,142,42,42,cashier,class,1,556
9,List1,6,143,43,79,solidify,hotel,1,525
9,List1,6,144,44,17,fortify,market,1,574
9,List1,6,145,45,49,profiteer,just,1,846
9,List1,6,146,46,67,directory,court,1,650
9,List1,6,147,47,140,armory,null,1,548
9,List1,6,148,48,171,acidify,racket,1,835
9,List1,6,149,49,200,frontier,musket,1,818
9,List1,6,150,50,39,humidify,cloth,1,595
9,List1,6,152,52,18,witness,imp,1,566
9,List1,6,159,59,132,listen,flow,1,506
9,List1,6,160,60,187,pastor,trait,0,463
9,List1,6,161,61,130,banish,limb,1,553
9,List1,6,162,62,196,heathen,hung,0,521
9,List1,6,163,63,112,mister,poll,1,757
9,List1,6,164,64,84,raptor,van,1,526
9,List1,6,174,74,46,helpless,weak,1,574
9,List1,6,175,75,141,chiefly,great,1,484
9,List1,6,176,76,82,strongly,ill,1,493
9,List1,6,177,77,12,deafness,calm,1,444
9,List1,6,178,78,88,deadly,death,1,543
9,List1,6,179,79,15,sickness,waif,1,605
9,List1,6,180,80,7,worthless,high,1,460
9,List1,6,181,81,192,thankless,stain,1,488
9,List1,6,182,82,109,toothless,war,1,636
9,List1,6,192,92,19,tractor,draw,1,471
9,List1,6,193,93,120,sculptor,green,1,407
9,List1,6,194,94,152,selfish,book,1,462
9,List1,6,195,95,20,freshen,drunk,1,559
9,List1,6,196,96,78,debtor,fool,1,493
9,List1,6,197,97,43,prayer,freak,1,509
9,List1,6,198,98,175,professor,flax,1,517
9,List1,6,199,99,41,soften,hunt,1,516
9,List1,6,200,100,91,fasten,sail,1,496
9,List2,6,4,4,21,kindling,kind,1,383
9,List2,6,5,5,184,dumpling,dump,1,598
9,List2,6,6,6,191,random,ran,1,407
9,List2,6,7,7,119,dearth,dear,1,486
9,List2,6,12,12,194,hickory,hick,1,416
9,List2,6,13,13,42,auditory,audit,0,444
9,List2,6,14,14,5,testify,test,1,691
9,List2,6,24,24,182,boredom,bore,0,694
9,List2,6,25,25,193,tenth,ten,1,440
9,List2,6,26,26,124,freedom,free,1,496
9,List2,6,27,27,111,kingdom,king,1,581
9,List2,6,28,28,114,sapling,sap,1,525
9,List2,6,29,29,166,earthling,earth,1,481
9,List2,6,30,30,149,growth,grow,1,446
9,List2,6,31,31,108,serfdom,serf,1,620
9,List2,6,32,32,122,health,heal,0,711
9,List2,6,42,42,74,classify,class,1,484
9,List2,6,43,43,130,hotelier,hotel,1,625
9,List2,6,44,44,116,marketeer,market,1,637
9,List2,6,45,45,105,justify,just,1,459
9,List2,6,46,46,177,courtier,court,1,700
9,List2,6,47,47,183,nullify,null,1,438
9,List2,6,48,48,8,racketeer,racket,1,396
9,List2,6,49,49,12,musketeer,musket,1,612
9,List2,6,50,50,6,clothier,cloth,1,491
9,List2,6,52,52,118,imply,imp,1,486
9,List2,6,59,59,106,flower,flow,1,611
9,List2,6,60,60,76,traitor,trait,0,780
9,List2,6,61,61,144,limber,limb,1,452
9,List2,6,62,62,39,hunger,hung,0,483
9,List2,6,63,63,94,pollen,poll,0,664
9,List2,6,64,64,148,vanish,van,1,590
9,List2,6,74,74,57,weakness,weak,1,407
9,List2,6,75,75,189,greatly,great,1,495
9,List2,6,76,76,93,illness,ill,1,688
9,List2,6,77,77,17,calmness,calm,1,406
9,List2,6,78,78,164,deathlike,death,1,433
9,List2,6,79,79,81,waiflike,waif,1,661
9,List2,6,80,80,41,highly,high,1,692
9,List2,6,81,81,22,stainless,stain,1,511
9,List2,6,82,82,133,warlike,war,1,562
9,List2,6,92,92,185,drawer,draw,1,590
9,List2,6,93,93,173,greenish,green,1,531
9,List2,6,94,94,147,bookish,book,1,493
9,List2,6,95,95,82,drunken,drunk,1,597
9,List2,6,96,96,136,foolish,fool,1,515
9,List2,6,97,97,79,freakish,freak,1,493
9,List2,6,98,98,15,flaxen,flax,1,517
9,List2,6,99,99,139,hunter,hunt,1,547
9,List2,6,100,100,142,sailor,sail,1,476
9,List2,6,101,1,152,kindling,bread,1,406
9,List2,6,102,2,172,dumpling,hear,1,499
9,List2,6,103,3,100,random,you,1,602
9,List2,6,108,8,26,hickory,car,1,440
9,List2,6,109,9,197,auditory,rat,1,544
9,List2,6,110,10,9,testify,fact,1,492
9,List2,6,111,11,3,dearth,pill,1,402
9,List2,6,115,15,188,boredom,seed,1,854
9,List2,6,116,16,137,tenth,warm,1,435
9,List2,6,117,17,55,freedom,four,0,431
9,List2,6,118,18,117,kingdom,boy,1,501
9,List2,6,119,19,176,sapling,eleven,1,468
9,List2,6,120,20,13,earthling,six,1,509
9,List2,6,121,21,190,growth,duck,1,607
9,List2,6,122,22,61,serfdom,star,1,512
9,List2,6,123,23,67,health,man,1,538
9,List2,6,133,33,47,classify,cash,1,493
9,List2,6,134,34,104,hotelier,solid,1,658
9,List2,6,135,35,150,marketeer,fort,1,501
9,List2,6,136,36,97,justify,profit,1,785
9,List2,6,137,37,138,courtier,direct,1,706
9,List2,6,138,38,16,nullify,arm,1,518
9,List2,6,139,39,46,racketeer,acid,1,676
9,List2,6,140,40,158,musketeer,front,1,1024
9,List2,6,141,41,73,clothier,humid,1,483
9,List2,6,151,51,66,imply,wit,1,514
9,List2,6,153,53,101,flower,list,1,546
9,List2,6,154,54,56,traitor,past,1,591
9,List2,6,155,55,174,limber,ban,1,619
9,List2,6,156,56,125,hunger,heath,1,520
9,List2,6,157,57,78,pollen,mist,1,557
9,List2,6,158,58,59,vanish,rapt,0,568
9,List2,6,165,65,19,weakness,help,1,455
9,List2,6,166,66,179,greatly,chief,1,485
9,List2,6,167,67,71,illness,strong,1,443
9,List2,6,168,68,135,calmness,deaf,1,426
9,List2,6,169,69,99,deathlike,dead,1,570
9,List2,6,170,70,134,waiflike,sick,1,594
9,List2,6,171,71,156,highly,worth,1,559
9,List2,6,172,72,132,stainless,thank,1,577
9,List2,6,173,73,162,warlike,tooth,1,456
9,List2,6,183,83,140,drawer,tract,1,651
9,List2,6,184,84,110,greenish,sculpt,1,572
9,List2,6,185,85,49,bookish,self,1,485
9,List2,6,186,86,171,drunken,fresh,1,739
9,List2,6,187,87,27,foolish,debt,1,536
9,List2,6,188,88,70,freakish,pray,1,610
9,List2,6,189,89,32,flaxen,profess,0,658
9,List2,6,190,90,80,hunter,soft,1,500
9,List2,6,191,91,175,sailor,fast,1,579
9,List1,5,245,101,167,amplifier,amplif,1,570
9,List1,5,245,102,90,amusing,amus,1,520
9,List1,5,245,103,108,apprising,appris,1,516
9,List1,5,245,104,92,arising,aris,1,521
9,List1,5,245,105,158,blaming,blam,0,792
9,List1,5,245,106,168,candify,cand,1,578
9,List1,5,245,107,191,capturing,captur,1,592
9,List1,5,245,108,29,certify,cert,1,633
9,List1,5,245,109,60,clarify,clar,1,592
9,List1,5,245,110,93,clumsier,clums,1,513
9,List1,5,245,111,58,comelier,comel,1,753
9,List1,5,245,112,24,comparing,compar,1,655
9,List1,5,245,113,199,competing,compet,1,633
9,List1,5,245,114,1,conditory,condit,0,514
9,List1,5,245,115,45,crating,crat,1,629
9,List1,5,245,116,101,culpatory,culpat,1,603
9,List1,5,245,117,181,dandify,dand,1,486
9,List1,5,245,118,38,dilatory,dilat,1,651
9,List1,5,245,119,162,dinkier,dink,1,881
9,List1,5,245,120,72,dizzier,dizz,1,691
9,List1,5,245,121,149,droning,dron,1,622
9,List1,5,245,122,195,emptier,empt,1,529
9,List1,5,245,123,147,emulatory,emulat,1,670
9,List1,5,245,124,99,emulsify,emuls,1,554
9,List1,5,245,125,146,felicify,felic,1,709
9,List1,5,245,126,126,flimsier,flims,0,857
9,List1,5,245,127,80,forcing,forc,1,518
9,List1,5,245,128,154,forging,forg,1,687
9,List1,5,245,129,52,fumify,fum,0,919
9,List1,5,245,130,13,hortatory,hortat,1,885
9,List1,5,245,131,185,lonelier,lonel,1,551
9,List1,5,245,132,96,monitory,monit,1,497
9,List1,5,245,133,165,nippier,nipp,1,553
9,List1,5,245,134,128,nuttier,nutt,1,897
9,List1,5,245,135,197,peskier,pesk,1,1018
9,List1,5,245,136,186,punitory,punit,1,495
9,List1,5,245,137,89,purifier,purif,1,536
9,List1,5,245,138,62,ropier,rop,1,969
9,List1,5,245,139,198,stratify,strat,1,1322
9,List1,5,245,140,25,terrify,terr,1,760
9,List1,5,245,141,176,territory,territ,1,484
9,List1,5,245,142,177,garaging,garag,1,676
9,List1,5,245,143,161,gliding,glid,1,769
9,List1,5,245,144,85,gouging,goug,1,654
9,List1,5,245,145,3,grating,grat,1,514
9,List1,5,245,146,61,hiking,hik,1,712
9,List1,5,245,147,104,impeding,imped,0,1044
9,List1,5,245,148,95,lopping,lopp,1,473
9,List1,5,245,149,64,merging,merg,1,601
9,List1,5,245,150,30,parading,parad,1,593
9,List1,5,246,151,164,barmen,barm,1,1153
9,List1,5,246,152,131,brazen,braz,1,729
9,List1,5,246,153,94,broken,brok,1,528
9,List1,5,246,154,83,fifteen,fifte,1,670
9,List1,5,246,155,5,gotten,gott,1,691
9,List1,5,246,156,4,happen,happ,0,443
9,List1,5,246,157,66,kitchen,kitch,0,994
9,List1,5,246,158,144,stolen,stol,1,589
9,List1,5,246,159,11,worsen,wors,1,621
9,List1,5,246,160,53,writhen,writh,0,647
9,List1,5,246,161,70,blemish,blem,0,506
9,List1,5,246,162,179,furbish,furb,1,541
9,List1,5,246,163,145,skirmish,skirm,1,829
9,List1,5,246,164,107,angrily,angri,1,588
9,List1,5,246,165,98,bimonthly,bimonth,0,722
9,List1,5,246,166,136,colly,col,1,579
9,List1,5,246,167,73,dishevely,disheve,1,755
9,List1,5,246,168,9,equably,equab,0,540
9,List1,5,246,169,166,glibly,glib,1,778
9,List1,5,246,170,71,humbly,humb,1,627
9,List1,5,246,171,57,rally,ral,0,720
9,List1,5,246,172,35,spindly,spind,1,802
9,List1,5,246,173,173,suitably,suitab,1,596
9,List1,5,246,174,110,treacly,treac,1,756
9,List1,5,246,175,8,trembly,tremb,1,620
9,List1,5,246,176,157,variably,variab,1,592
9,List1,5,246,177,183,baroness,baro,1,454
9,List1,5,246,178,26,deaconess,deaco,1,696
9,List1,5,246,179,100,guinness,guin,1,610
9,List1,5,246,180,122,haziness,hazi,1,615
9,List1,5,246,181,139,accusor,accus,1,588
9,List1,5,246,182,97,advisor,advis,1,497
9,List1,5,246,183,27,alluminor,allumin,1,864
9,List1,5,246,184,148,author,auth,1,710
9,List1,5,246,185,28,aviator,aviat,1,665
9,List1,5,246,186,172,censor,cens,1,508
9,List1,5,246,187,50,cursor,curs,1,918
9,List1,5,246,188,106,devisor,devis,1,563
