Subject,Session,Group,Block,Procedure,Running,Correct_Response,Trigger,List1,List1.Cycle,List1.Sample,Prime,Target,Target2.ACC,Target2.CRESP,Target2.DurationError,Target2.OnsetDelay,Target2.OnsetTime,Target2.RESP,Target2.RT,Target2.RTTime
7,1,1,230,Procedure2,List2,6,120,20,1,30,earthling,six,1,6,0,11,940384,6,688,941072
7,1,1,382,Procedure2,List2,6,121,21,1,182,growth,duck,1,6,0,10,1510641,6,484,1511125
7,1,1,248,Procedure2,List2,6,122,22,1,48,serfdom,star,1,6,0,10,1007914,6,468,1008382
7,1,1,375,Procedure2,List2,6,123,23,1,175,health,man,1,6,0,10,1484379,6,522,1484901
7,1,1,324,Procedure2,List2,6,133,33,1,124,classify,cash,1,6,0,10,1293043,6,454,1293497
7,1,1,329,Procedure2,List2,6,134,34,1,129,hotelier,solid,1,6,0,10,1311801,6,512,1312313
7,1,1,253,Procedure2,List2,6,135,35,1,53,marketeer,fort,1,6,0,10,1026672,6,534,1027206
7,1,1,317,Procedure2,List2,6,136,36,1,117,justify,profit,0,6,0,10,1266781,5,620,1267401
7,1,1,384,Procedure2,List2,6,137,37,1,184,courtier,direct,1,6,0,10,1518144,6,653,1518797
7,1,1,267,Procedure2,List2,6,138,38,1,67,nullify,arm,1,6,0,10,1079196,6,505,1079701
7,1,1,233,Procedure2,List2,6,139,39,1,33,racketeer,acid,1,6,0,10,951639,6,592,952231
7,1,1,243,Procedure2,List2,6,140,40,1,43,musketeer,front,1,6,0,11,989156,6,531,989687
7,1,1,291,Procedure2,List2,6,141,41,1,91,clothier,humid,1,6,0,10,1169237,6,614,1169851
7,1,1,244,Procedure2,List2,6,151,51,1,44,imply,wit,1,6,0,10,992907,6,564,993471
7,1,1,391,Procedure2,List2,6,153,53,1,191,flower,list,1,6,0,10,1544406,6,654,1545060
7,1,1,364,Procedure2,List2,6,154,54,1,164,traitor,past,1,6,0,10,1443110,6,488,1443598
7,1,1,338,Procedure2,List2,6,155,55,1,138,limber,ban,0,6,0,10,1345566,5,714,1346280
7,1,1,297,Procedure2,List2,6,156,56,1,97,hunger,heath,1,6,0,10,1191747,6,432,1192179
7,1,1,206,Procedure2,List2,6,157,57,1,6,pollen,mist,1,6,0,10,850343,6,522,850865
7,1,1,356,Procedure2,List2,6,158,58,1,156,vanish,rapt,1,6,0,10,1413097,6,606,1413703
7,1,1,259,Procedure2,List2,6,165,65,1,59,weakness,help,1,6,0,10,1049183,6,671,1049854
7,1,1,320,Procedure2,List2,6,166,66,1,120,greatly,chief,1,6,0,10,1278036,6,629,1278665
7,1,1,363,Procedure2,List2,6,167,67,1,163,illness,strong,1,6,0,10,1439359,6,487,1439846
7,1,1,231,Procedure2,List2,6,168,68,1,31,calmness,deaf,1,6,0,10,944135,6,768,944903
7,1,1,254,Procedure2,List2,6,169,69,1,54,deathlike,dead,1,6,0,10,1030424,6,446,1030870
7,1,1,262,Procedure2,List2,6,170,70,1,62,waiflike,sick,1,6,0,10,1060438,6,511,1060949
7,1,1,357,Procedure2,List2,6,171,71,1,157,highly,worth,0,6,0,10,1416848,,0,0
7,1,1,204,Procedure2,List2,6,172,72,1,4,stainless,thank,1,6,0,10,842840,6,601,843441
7,1,1,300,Procedure2,List2,6,173,73,1,100,warlike,tooth,1,6,0,10,1203002,6,505,1203507
7,1,1,380,Procedure2,List2,6,183,83,1,180,drawer,tract,0,6,0,10,1503137,5,580,1503717
7,1,1,276,Procedure2,List2,6,184,84,1,76,greenish,sculpt,1,6,0,10,1112961,6,611,1113572
7,1,1,354,Procedure2,List2,6,185,85,1,154,bookish,self,1,6,0,10,1405593,6,518,1406111
7,1,1,340,Procedure2,List2,6,186,86,1,140,drunken,fresh,1,6,0,10,1353070,6,594,1353664
7,1,1,279,Procedure2,List2,6,187,87,1,79,foolish,debt,1,6,0,10,1124216,6,596,1124812
7,1,1,381,Procedure2,List2,6,188,88,1,181,freakish,pray,1,6,0,10,1506889,6,500,1507389
7,1,1,234,Procedure2,List2,6,189,89,1,34,flaxen,profess,1,6,0,10,955390,6,441,955831
7,1,1,269,Procedure2,List2,6,190,90,1,69,hunter,soft,1,6,0,10,1086699,6,498,1087197
7,1,1,352,Procedure2,List2,6,191,91,1,152,sailor,fast,1,6,0,10,1398090,6,509,1398599
7,1,1,257,Procedure2,List2,5,245,101,1,57,cavalier,caval,0,5,0,10,1041679,6,751,1042430
7,1,1,383,Procedure2,List2,5,245,102,1,183,brigadier,brigad,1,5,0,10,1514392,5,517,1514909
7,1,1,256,Procedure2,List2,5,245,103,1,56,chevalier,cheval,1,5,0,10,1037927,5,543,1038470
7,1,1,309,Procedure2,List2,5,245,104,1,109,chandelier,chandel,1,5,0,10,1236767,5,475,1237242
7,1,1,301,Procedure2,List2,5,245,105,1,101,adulatory,adulat,1,5,0,10,1206754,5,529,1207283
7,1,1,336,Procedure2,List2,5,245,106,1,136,amatory,amat,1,5,0,10,1338063,5,569,1338632
7,1,1,235,Procedure2,List2,5,245,107,1,35,arbory,arb,1,5,0,10,959142,5,633,959775
7,1,1,229,Procedure2,List2,5,245,108,1,29,curatory,curat,1,5,0,10,936632,5,576,937208
7,1,1,242,Procedure2,List2,5,245,109,1,42,dormitory,dormit,1,5,0,10,985404,5,547,985951
7,1,1,347,Procedure2,List2,5,245,110,1,147,olfactory,olfact,1,5,0,10,1379331,5,628,1379959
7,1,1,400,Procedure2,List2,5,245,111,1,200,territory,territ,1,5,0,10,1578171,5,561,1578732
7,1,1,239,Procedure2,List2,5,245,112,1,39,domineer,domin,1,5,0,10,974149,5,514,974663
7,1,1,221,Procedure2,List2,5,245,113,1,21,mutineer,mutin,1,5,0,10,906618,5,542,907160
7,1,1,205,Procedure2,List2,5,245,114,1,5,celestify,celest,1,5,0,10,846591,5,474,847065
7,1,1,367,Procedure2,List2,5,245,115,1,167,corporify,corpor,1,5,0,10,1454365,5,697,1455062
7,1,1,273,Procedure2,List2,5,245,116,1,73,daintify,daint,1,5,0,10,1101706,5,491,1102197
7,1,1,328,Procedure2,List2,5,245,117,1,128,dandify,dand,0,5,0,10,1308049,6,824,1308873
7,1,1,385,Procedure2,List2,5,245,118,1,185,fructify,fruct,1,5,0,10,1521896,5,637,1522533
7,1,1,228,Procedure2,List2,5,245,119,1,28,sensify,sens,1,5,0,10,932880,5,704,933584
7,1,1,258,Procedure2,List2,5,245,120,1,58,veneer,ven,1,5,0,10,1045431,5,599,1046030
7,1,1,201,Procedure2,List2,5,245,121,1,1,reindeer,reind,1,5,0,10,831584,5,1226,832810
7,1,1,285,Procedure2,List2,5,245,122,1,85,carbineer,carbin,1,5,0,10,1146727,5,597,1147324
7,1,1,362,Procedure2,List2,5,245,123,1,162,donatory,donat,1,5,0,10,1435607,5,559,1436166
7,1,1,325,Procedure2,List2,5,245,124,1,125,excretory,excret,1,5,0,10,1296794,5,1119,1297913
7,1,1,387,Procedure2,List2,5,245,125,1,187,gustatory,gustat,1,5,0,10,1529399,5,502,1529901
7,1,1,247,Procedure2,List2,5,245,126,1,47,monitory,monit,1,5,0,10,1004162,5,468,1004630
7,1,1,341,Procedure2,List2,5,245,127,1,141,purgatory,purgat,1,5,0,10,1356821,5,859,1357680
7,1,1,323,Procedure2,List2,5,245,128,1,123,rectory,rect,1,5,0,10,1289291,5,726,1290017
7,1,1,249,Procedure2,List2,5,245,129,1,49,refectory,refect,0,5,0,10,1011666,6,684,1012350
7,1,1,302,Procedure2,List2,5,245,130,1,102,revisory,revis,1,5,0,10,1210505,5,770,1211275
7,1,1,219,Procedure2,List2,5,245,131,1,19,senatory,senat,1,5,0,10,899115,5,613,899728
7,1,1,305,Procedure2,List2,5,245,132,1,105,signatory,signat,1,5,0,10,1221760,5,634,1222394
7,1,1,281,Procedure2,List2,5,245,133,1,81,alkalify,alkal,1,5,0,10,1131720,5,812,1132532
7,1,1,223,Procedure2,List2,5,245,134,1,23,calcify,calc,1,5,0,10,914122,5,494,914616
7,1,1,372,Procedure2,List2,5,245,135,1,172,calorify,calor,1,5,0,10,1473124,5,578,1473702
7,1,1,284,Procedure2,List2,5,245,136,1,84,capacify,capac,1,5,0,10,1142975,5,765,1143740
7,1,1,371,Procedure2,List2,5,245,137,1,171,diabolify,diabol,1,5,0,10,1469372,5,594,1469966
7,1,1,386,Procedure2,List2,5,245,138,1,186,horrify,horr,1,5,0,10,1525647,5,654,1526301
7,1,1,307,Procedure2,List2,5,245,139,1,107,modify,mod,1,5,0,10,1229264,5,610,1229874
7,1,1,365,Procedure2,List2,5,245,140,1,165,prettify,prett,0,5,0,10,1446862,6,720,1447582
7,1,1,240,Procedure2,List2,5,245,141,1,40,stratify,strat,0,5,0,10,977900,6,915,978815
7,1,1,348,Procedure2,List2,5,245,142,1,148,terrify,terr,1,5,0,10,1383083,5,620,1383703
7,1,1,369,Procedure2,List2,5,245,143,1,169,damnatory,damnat,1,5,0,10,1461869,5,537,1462406
7,1,1,203,Procedure2,List2,5,245,144,1,3,piscatory,piscat,1,5,0,10,839088,5,561,839649
7,1,1,246,Procedure2,List2,5,245,145,1,46,darling,dar,1,5,0,10,1000411,5,635,1001046
7,1,1,314,Procedure2,List2,5,245,146,1,114,sibling,sib,0,5,0,10,1255526,6,508,1256034
7,1,1,299,Procedure2,List2,5,245,147,1,99,wisdom,wis,1,5,0,10,1199250,5,601,1199851
7,1,1,393,Procedure2,List2,5,245,148,1,193,offertory,offert,1,5,0,10,1551909,5,687,1552596
7,1,1,345,Procedure2,List2,5,245,149,1,145,crematory,cremat,1,5,0,10,1371828,5,676,1372504
7,1,1,296,Procedure2,List2,5,245,150,1,96,carnify,carn,1,5,0,10,1187995,5,696,1188691
7,1,1,238,Procedure2,List2,5,246,151,1,38,eternish,etern,1,5,0,10,970397,5,610,971007
7,1,1,373,Procedure2,List2,5,246,152,1,173,guinness,guin,0,5,0,10,1476875,6,699,1477574
7,1,1,303,Procedure2,List2,5,246,153,1,103,simply,simp,1,5,0,10,1214257,5,561,1214818
7,1,1,351,Procedure2,List2,5,246,154,1,151,brambly,bramb,1,5,0,10,1394338,5,781,1395119
7,1,1,361,Procedure2,List2,5,246,155,1,161,grizzly,grizz,0,5,0,10,1431855,6,543,1432398
7,1,1,251,Procedure2,List2,5,246,156,1,51,sprightly,spright,0,5,0,10,1019169,6,621,1019790
7,1,1,270,Procedure2,List2,5,246,157,1,70,brinish,brin,1,5,0,10,1090451,5,586,1091037
7,1,1,236,Procedure2,List2,5,246,158,1,36,flemish,flem,1,5,0,10,962894,5,585,963479
7,1,1,332,Procedure2,List2,5,246,159,1,132,skirmish,skirm,1,5,0,10,1323056,5,536,1323592
7,1,1,260,Procedure2,List2,5,246,160,1,60,varnish,varn,1,5,0,10,1052934,5,1167,1054101
7,1,1,313,Procedure2,List2,5,246,161,1,113,aspirator,aspirat,1,5,0,10,1251774,5,572,1252346
7,1,1,212,Procedure2,List2,5,246,162,1,12,aviator,aviat,1,5,0,10,872853,5,588,873441
7,1,1,308,Procedure2,List2,5,246,163,1,108,bachelor,bachel,0,5,0,10,1233015,6,683,1233698
7,1,1,394,Procedure2,List2,5,246,164,1,194,corridor,corrid,0,5,0,10,1555661,6,631,1556292
7,1,1,263,Procedure2,List2,5,246,165,1,63,creator,creat,1,5,0,10,1064189,5,568,1064757
7,1,1,213,Procedure2,List2,5,246,166,1,13,realtor,realt,1,5,0,10,876605,5,620,877225
7,1,1,344,Procedure2,List2,5,246,167,1,144,broiden,broid,1,5,0,10,1368076,5,740,1368816
7,1,1,216,Procedure2,List2,5,246,168,1,16,burden,burd,0,5,0,10,887860,6,461,888321
7,1,1,368,Procedure2,List2,5,246,169,1,168,spearmen,spearm,1,5,0,10,1458117,5,809,1458926
7,1,1,289,Procedure2,List2,5,246,170,1,89,spoken,spok,1,5,0,10,1161733,5,598,1162331
7,1,1,331,Procedure2,List2,5,246,171,1,131,stamen,stam,1,5,0,10,1319304,5,608,1319912
7,1,1,337,Procedure2,List2,5,246,172,1,137,trouser,trous,1,5,0,10,1341815,5,921,1342736
7,1,1,288,Procedure2,List2,5,246,173,1,88,smoulder,smould,0,5,0,10,1157982,6,446,1158428
7,1,1,318,Procedure2,List2,5,246,174,1,118,spinster,spinst,1,5,0,10,1270532,5,717,1271249
7,1,1,293,Procedure2,List2,5,246,175,1,93,tamper,tamp,1,5,0,10,1176740,5,543,1177283
7,1,1,377,Procedure2,List2,5,246,176,1,177,thunder,thund,1,5,0,10,1491882,5,843,1492725
7,1,1,202,Procedure2,List2,5,246,177,1,2,monger,mong,1,5,0,10,835336,5,594,835930
7,1,1,392,Procedure2,List2,5,246,178,1,192,pamper,pamp,1,5,0,10,1548158,5,630,1548788
7,1,1,397,Procedure2,List2,5,246,179,1,197,semester,semest,1,5,0,10,1566916,5,640,1567556
7,1,1,396,Procedure2,List2,5,246,180,1,196,hamper,hamp,1,5,0,10,1563164,5,584,1563748
7,1,1,376,Procedure2,List2,5,246,181,1,176,jasper,jasp,1,5,0,10,1488131,5,554,1488685
7,1,1,218,Procedure2,List2,5,246,182,1,18,dander,dand,1,5,0,10,895363,5,701,896064
7,1,1,211,Procedure2,List2,5,246,183,1,11,cluster,clust,0,5,0,10,869101,6,596,869697
7,1,1,395,Procedure2,List2,5,246,184,1,195,clyster,clyst,1,5,0,10,1559413,5,575,1559988
7,1,1,321,Procedure2,List2,5,246,185,1,121,betroth,betro,1,5,0,10,1281787,5,494,1282281
7,1,1,227,Procedure2,List2,5,246,186,1,27,birth,bir,0,5,0,10,929128,6,432,929560
7,1,1,280,Procedure2,List2,5,246,187,1,80,belly,bel,1,5,0,10,1127968,5,668,1128636
7,1,1,222,Procedure2,List2,5,246,188,1,22,comply,comp,1,5,0,10,910370,5,486,910856
7,1,1,245,Procedure2,List2,5,246,189,1,45,purply,purp,1,5,0,10,996659,5,628,997287
7,1,1,232,Procedure2,List2,5,246,190,1,32,spindly,spind,0,5,0,10,947887,6,728,948615
7,1,1,316,Procedure2,List2,5,246,191,1,116,sprawly,spraw,1,5,0,10,1263029,5,1765,1264794
7,1,1,237,Procedure2,List2,5,246,192,1,37,brackish,brack,0,5,0,10,966645,6,562,967207
7,1,1,217,Procedure2,List2,5,246,193,1,17,snakish,snak,1,5,0,11,891612,5,636,892248
7,1,1,327,Procedure2,List2,5,246,194,1,127,condor,cond,1,5,0,10,1304298,5,527,1304825
7,1,1,335,Procedure2,List2,5,246,195,1,135,curator,curat,1,5,0,10,1334311,5,601,1334912
7,1,1,359,Procedure2,List2,5,246,196,1,159,harbor,harb,0,5,0,10,1424352,6,559,1424911
7,1,1,271,Procedure2,List2,5,246,197,1,71,mirror,mirr,1,5,0,10,1094203,5,1122,1095325
7,1,1,378,Procedure2,List2,5,246,198,1,178,lichen,lich,1,5,0,10,1495634,5,1195,1496829
7,1,1,268,Procedure2,List2,5,246,199,1,68,women,wom,1,5,0,10,1082948,5,673,1083621
7,1,1,224,Procedure2,List2,5,246,200,1,24,tinder,tind,1,5,0,10,917873,5,663,918536
8,1,1,35,Procedure1,List1,6,1,1,1,35,breadth,bread,1,6,0,10,185558,6,618,186176
8,1,1,82,Procedure1,List1,6,2,2,1,82,hearth,hear,1,6,0,10,361888,6,645,362533
8,1,1,144,Procedure1,List1,6,3,3,1,144,youth,you,1,6,0,10,594493,6,531,595024
8,1,1,119,Procedure1,List1,6,8,8,1,119,career,car,1,6,0,10,500700,6,694,501394
8,1,1,31,Procedure1,List1,6,9,9,1,31,ratify,rat,1,6,0,10,170552,6,584,171136
8,1,1,79,Procedure1,List1,6,10,10,1,79,factory,fact,1,6,0,10,350633,6,900,351533
8,1,1,161,Procedure1,List1,6,11,11,1,161,pillory,pill,1,6,0,10,658271,6,720,658991
8,1,1,142,Procedure1,List1,6,15,15,1,142,seedling,seed,1,6,0,10,586989,6,467,587456
8,1,1,46,Procedure1,List1,6,16,16,1,46,warmth,warm,1,6,0,10,226827,6,492,227319
8,1,1,22,Procedure1,List1,6,17,17,1,22,fourth,four,1,6,0,10,136787,6,638,137425
8,1,1,83,Procedure1,List1,6,18,18,1,83,boyhood,boy,1,6,0,10,365640,6,445,366085
8,1,1,88,Procedure1,List1,6,19,19,1,88,eleventh,eleven,1,6,0,10,384398,6,574,384972
8,1,1,54,Procedure1,List1,6,20,20,1,54,sixth,six,1,6,0,10,256841,6,494,257335
8,1,1,100,Procedure1,List1,6,21,21,1,100,duckling,duck,1,6,0,10,429418,6,465,429883
8,1,1,90,Procedure1,List1,6,22,22,1,90,stardom,star,1,6,0,10,391901,6,439,392340
8,1,1,102,Procedure1,List1,6,23,23,1,102,manhood,man,1,6,0,10,436922,6,505,437427
8,1,1,24,Procedure1,List1,6,33,33,1,24,cashier,cash,1,6,0,10,144290,6,631,144921
8,1,1,112,Procedure1,List1,6,34,34,1,112,solidify,solid,1,6,0,10,474439,6,484,474923
8,1,1,61,Procedure1,List1,6,35,35,1,61,fortify,fort,1,6,0,10,283102,6,856,283958
8,1,1,127,Procedure1,List1,6,36,36,1,127,profiteer,profit,1,6,0,10,530714,6,607,531321
8,1,1,13,Procedure1,List1,6,37,37,1,13,directory,direct,1,6,0,10,103021,6,652,103673
8,1,1,164,Procedure1,List1,6,38,38,1,164,armory,arm,1,6,0,10,669527,6,616,670143
8,1,1,4,Procedure1,List1,6,39,39,1,4,acidify,acid,1,6,0,10,69256,6,642,69898
8,1,1,106,Procedure1,List1,6,40,40,1,106,frontier,front,1,6,0,10,451928,6,667,452595
8,1,1,58,Procedure1,List1,6,41,41,1,58,humidify,humid,1,6,0,10,271847,6,607,272454
8,1,1,167,Procedure1,List1,6,51,51,1,167,witness,wit,1,6,0,10,680782,6,729,681511
8,1,1,110,Procedure1,List1,6,53,53,1,110,listen,list,1,6,0,10,466935,6,516,467451
8,1,1,63,Procedure1,List1,6,54,54,1,63,pastor,past,0,6,0,10,290606,5,720,291326
8,1,1,71,Procedure1,List1,6,55,55,1,71,banish,ban,1,6,0,10,320619,6,634,321253
8,1,1,47,Procedure1,List1,6,56,56,1,47,heathen,heath,1,6,0,10,230579,6,1044,231623
8,1,1,55,Procedure1,List1,6,57,57,1,55,mister,mist,1,6,0,10,260592,6,655,261247
8,1,1,5,Procedure1,List1,6,58,58,1,5,raptor,rapt,1,6,0,10,73008,6,930,73938
8,1,1,33,Procedure1,List1,6,65,65,1,33,helpless,help,1,6,0,10,178055,6,497,178552
8,1,1,172,Procedure1,List1,6,66,66,1,172,chiefly,chief,1,6,0,10,699540,6,562,700102
8,1,1,160,Procedure1,List1,6,67,67,1,160,strongly,strong,1,6,0,10,654520,6,543,655063
8,1,1,128,Procedure1,List1,6,68,68,1,128,deafness,deaf,1,6,0,10,534466,6,407,534873
8,1,1,166,Procedure1,List1,6,69,69,1,166,deadly,dead,1,6,0,10,677030,6,497,677527
8,1,1,23,Procedure1,List1,6,70,70,1,23,sickness,sick,1,6,0,10,140538,6,671,141209
8,1,1,117,Procedure1,List1,6,71,71,1,117,worthless,worth,1,6,0,10,493197,6,477,493674
8,1,1,25,Procedure1,List1,6,72,72,1,25,thankless,thank,1,6,0,10,148042,6,791,148833
8,1,1,168,Procedure1,List1,6,73,73,1,168,toothless,tooth,1,6,0,10,684533,6,610,685143
8,1,1,73,Procedure1,List1,6,83,83,1,73,tractor,tract,0,6,0,10,328123,5,586,328709
8,1,1,34,Procedure1,List1,6,84,84,1,34,sculptor,sculpt,1,6,0,10,181807,6,689,182496
8,1,1,48,Procedure1,List1,6,85,85,1,48,selfish,self,1,6,0,10,234330,6,557,234887
8,1,1,186,Procedure1,List1,6,86,86,1,186,freshen,fresh,1,6,0,10,752064,6,477,752541
8,1,1,185,Procedure1,List1,6,87,87,1,185,debtor,debt,1,6,0,10,748312,6,653,748965
8,1,1,153,Procedure1,List1,6,88,88,1,153,prayer,pray,1,6,0,10,628258,6,486,628744
8,1,1,189,Procedure1,List1,6,89,89,1,189,professor,profess,0,6,0,10,763319,5,830,764149
8,1,1,32,Procedure1,List1,6,90,90,1,32,soften,soft,1,6,0,10,174303,6,577,174880
8,1,1,26,Procedure1,List1,6,91,91,1,26,fasten,fast,1,6,0,10,151793,6,704,152497
8,1,1,74,Procedure1,List1,6,104,4,1,74,breadth,kind,1,6,0,10,331874,6,523,332397
8,1,1,141,Procedure1,List1,6,105,5,1,141,hearth,dump,1,6,0,10,583238,6,594,583832
8,1,1,50,Procedure1,List1,6,106,6,1,50,youth,ran,1,6,0,10,241834,6,597,242431
8,1,1,96,Procedure1,List1,6,107,7,1,96,pillory,dear,1,6,0,10,414412,6,504,414916
8,1,1,158,Procedure1,List1,6,112,12,1,158,career,hick,1,6,0,10,647016,6,887,647903
8,1,1,171,Procedure1,List1,6,113,13,1,171,ratify,audit,1,6,0,10,695788,6,666,696454
8,1,1,81,Procedure1,List1,6,114,14,1,81,factory,test,1,6,0,10,358136,6,605,358741
8,1,1,184,Procedure1,List1,6,124,24,1,184,seedling,bore,1,6,0,10,744560,6,501,745061
8,1,1,39,Procedure1,List1,6,125,25,1,39,warmth,ten,1,6,0,10,200565,6,555,201120
8,1,1,125,Procedure1,List1,6,126,26,1,125,fourth,free,1,6,0,10,523211,6,687,523898
8,1,1,126,Procedure1,List1,6,127,27,1,126,boyhood,king,1,6,0,10,526962,6,688,527650
8,1,1,12,Procedure1,List1,6,128,28,1,12,eleventh,sap,1,6,0,10,99270,6,916,100186
8,1,1,7,Procedure1,List1,6,129,29,1,7,sixth,earth,1,6,0,10,80511,6,619,81130
8,1,1,37,Procedure1,List1,6,130,30,1,37,duckling,grow,1,6,0,10,193062,6,522,193584
8,1,1,72,Procedure1,List1,6,131,31,1,72,stardom,serf,0,6,0,10,324371,5,786,325157
8,1,1,89,Procedure1,List1,6,132,32,1,89,manhood,heal,1,6,0,10,388150,6,486,388636
8,1,1,42,Procedure1,List1,6,142,42,1,42,cashier,class,1,6,0,10,211820,6,595,212415
8,1,1,108,Procedure1,List1,6,143,43,1,108,solidify,hotel,1,6,0,10,459432,6,595,460027
8,1,1,176,Procedure1,List1,6,144,44,1,176,fortify,market,1,6,0,10,714547,6,467,715014
8,1,1,180,Procedure1,List1,6,145,45,1,180,profiteer,just,1,6,0,10,729554,6,572,730126
8,1,1,163,Procedure1,List1,6,146,46,1,163,directory,court,1,6,0,10,665775,6,704,666479
8,1,1,18,Procedure1,List1,6,147,47,1,18,armory,null,0,6,0,10,121780,5,885,122665
8,1,1,191,Procedure1,List1,6,148,48,1,191,acidify,racket,1,6,0,10,770822,6,495,771317
8,1,1,10,Procedure1,List1,6,149,49,1,10,frontier,musket,0,6,0,10,91766,5,1044,92810
8,1,1,138,Procedure1,List1,6,150,50,1,138,humidify,cloth,1,6,0,10,571983,6,626,572609
8,1,1,113,Procedure1,List1,6,152,52,1,113,witness,imp,1,6,0,10,478190,6,908,479098
8,1,1,69,Procedure1,List1,6,159,59,1,69,listen,flow,1,6,0,10,313116,6,626,313742
8,1,1,80,Procedure1,List1,6,160,60,1,80,pastor,trait,1,6,0,11,354385,6,668,355053
8,1,1,107,Procedure1,List1,6,161,61,1,107,banish,limb,1,6,0,10,455680,6,643,456323
8,1,1,137,Procedure1,List1,6,162,62,1,137,heathen,hung,1,6,0,10,568231,6,666,568897
8,1,1,1,Procedure1,List1,6,163,63,1,1,mister,poll,1,6,0,10,58001,6,1353,59354
8,1,1,84,Procedure1,List1,6,164,64,1,84,raptor,van,1,6,0,10,369391,6,685,370076
8,1,1,16,Procedure1,List1,6,174,74,1,16,helpless,weak,1,6,0,10,114276,6,661,114937
8,1,1,174,Procedure1,List1,6,175,75,1,174,chiefly,great,1,6,0,10,707043,6,451,707494
8,1,1,78,Procedure1,List1,6,176,76,1,78,strongly,ill,1,6,0,10,346881,6,628,347509
8,1,1,129,Procedure1,List1,6,177,77,1,129,deafness,calm,1,6,0,10,538217,6,608,538825
8,1,1,124,Procedure1,List1,6,178,78,1,124,deadly,death,1,6,0,10,519459,6,871,520330
8,1,1,188,Procedure1,List1,6,179,79,1,188,sickness,waif,0,6,0,10,759567,5,1206,760773
8,1,1,145,Procedure1,List1,6,180,80,1,145,worthless,high,1,6,0,10,598244,6,588,598832
8,1,1,183,Procedure1,List1,6,181,81,1,183,thankless,stain,1,6,0,10,740809,6,525,741334
8,1,1,28,Procedure1,List1,6,182,82,1,28,toothless,war,1,6,0,10,159297,6,543,159840
8,1,1,154,Procedure1,List1,6,192,92,1,154,tractor,draw,1,6,0,10,632010,6,510,632520
8,1,1,87,Procedure1,List1,6,193,93,1,87,sculptor,green,1,6,0,10,380646,6,566,381212
8,1,1,199,Procedure1,List1,6,194,94,1,199,selfish,book,1,6,0,10,800836,6,544,801380
8,1,1,200,Procedure1,List1,6,195,95,1,200,freshen,drunk,1,6,0,10,804587,6,585,805172
8,1,1,190,Procedure1,List1,6,196,96,1,190,debtor,fool,1,6,0,11,767071,6,462,767533
8,1,1,6,Procedure1,List1,6,197,97,1,6,prayer,freak,1,6,0,11,76760,6,578,77338
8,1,1,175,Procedure1,List1,6,198,98,1,175,professor,flax,1,6,0,10,710795,6,547,711342
8,1,1,116,Procedure1,List1,6,199,99,1,116,soften,hunt,1,6,0,10,489445,6,525,489970
8,1,1,149,Procedure1,List1,6,200,100,1,149,fasten,sail,1,6,0,10,613251,6,629,613880
8,1,1,326,Procedure2,List2,6,4,4,1,126,kindling,kind,1,6,0,10,1289173,6,406,1289579
8,1,1,276,Procedure2,List2,6,5,5,1,76,dumpling,dump,1,6,0,10,1101588,6,835,1102423
8,1,1,308,Procedure2,List2,6,6,6,1,108,random,ran,1,6,0,10,1221642,6,483,1222125
8,1,1,338,Procedure2,List2,6,7,7,1,138,dearth,dear,1,6,0,10,1334193,6,545,1334738
8,1,1,398,Procedure2,List2,6,12,12,1,198,hickory,hick,1,6,0,10,1559294,6,448,1559742
8,1,1,293,Procedure2,List2,6,13,13,1,93,auditory,audit,1,6,0,10,1165367,6,647,1166014
8,1,1,366,Procedure2,List2,6,14,14,1,166,testify,test,1,6,0,10,1439240,6,481,1439721
8,1,1,215,Procedure2,List2,6,24,24,1,15,boredom,bore,1,6,0,10,872735,6,628,873363
8,1,1,324,Procedure2,List2,6,25,25,1,124,tenth,ten,1,6,0,10,1281669,6,470,1282139
8,1,1,309,Procedure2,List2,6,26,26,1,109,freedom,free,1,6,0,10,1225394,6,499,1225893
8,1,1,386,Procedure2,List2,6,27,27,1,186,kingdom,king,1,6,0,10,1514274,6,741,1515015
8,1,1,307,Procedure2,List2,6,28,28,1,107,sapling,sap,1,6,0,10,1217890,6,587,1218477
8,1,1,305,Procedure2,List2,6,29,29,1,105,earthling,earth,1,6,0,10,1210387,6,474,1210861
8,1,1,354,Procedure2,List2,6,30,30,1,154,growth,grow,1,6,0,10,1394220,6,501,1394721
8,1,1,318,Procedure2,List2,6,31,31,1,118,serfdom,serf,1,6,0,10,1259159,6,605,1259764
8,1,1,320,Procedure2,List2,6,32,32,1,120,health,heal,1,6,0,10,1266662,6,598,1267260
8,1,1,259,Procedure2,List2,6,42,42,1,59,classify,class,1,6,0,10,1037809,6,663,1038472
8,1,1,250,Procedure2,List2,6,43,43,1,50,hotelier,hotel,1,6,0,10,1004044,6,733,1004777
8,1,1,328,Procedure2,List2,6,44,44,1,128,marketeer,market,1,6,0,10,1296676,6,511,1297187
8,1,1,322,Procedure2,List2,6,45,45,1,122,justify,just,1,6,0,10,1274166,6,462,1274628
8,1,1,238,Procedure2,List2,6,46,46,1,38,courtier,court,1,6,0,10,959024,6,481,959505
8,1,1,241,Procedure2,List2,6,47,47,1,41,nullify,null,1,6,0,10,970279,6,834,971113
8,1,1,347,Procedure2,List2,6,48,48,1,147,racketeer,racket,1,6,0,10,1367958,6,484,1368442
